student_id,first_name,age,gender,year_of_study,admission_year,home_region,commuter,has_scholarship,major,favorite_genre,sleep_hours,study_hours,exercise_min,social_media_min,coffee_cups,stress_level,monthly_spending,survey_date,gpa_term1,gpa_term2,gpa_term3,gpa_term4,gpa,passed_course
S03704,Aya,19,F,2,2024,Heliopolis,Yes,No,Business,hiphop,8.0,19.5,106,54,3,8,2500,2025-10-20,,,2.55,2.47,2.32,Yes
S03705,Ahmed,19,M,2,2024,Maadi/Zamalek,No,No,Business,pop,7.1,30.0,104,73,1,6,4607,2026-04-18,,,4.0,3.96,4.0,Yes
S03706,Aliaa,21,F,3,2023,Heliopolis,Yes,No,Computer Science,pop,7.3,28.1,256,81,4,7,2500,2026-03-29,,3.66,3.55,3.85,3.65,Yes
S03707,Hussein,20,M,1,2025,Heliopolis,Yes,No,Computer Science,edm,8.1,32.4,102,18,3,5,3355,2026-04-03,,,,3.9,4.0,Yes
S03708,Jana,20,F,3,2023,6th of October/Sheikh Zayed,No,No,Business,pop,9.5,27.3,67,268,2,6,4122,2025-12-29,,2.93,3.05,3.3,3.36,Yes
S03709,Youssef,18,M,1,2025,Other Greater Cairo,Yes,No,Computer Science,pop,8.3,22.8,167,303,3,5,4273,2025-10-27,,,,3.55,3.3,Yes
S03710,Nourhan,21,F,3,2023,6th of October/Sheikh Zayed,No,No,Business,rock,10.2,32.0,53,115,0,5,5010,2025-11-15,,3.51,3.28,3.6,3.6,Yes
S03711,Salma,18,F,1,2025,6th of October/Sheikh Zayed,Yes,Yes,Computer Science,rock,8.2,32.0,65,104,4,5,4243,2026-02-01,,,,3.77,4.0,Yes
S03712,Mostafa,23,M,4,2022,Heliopolis,Yes,No,Computer Science,pop,6.8,26.5,89,210,3,5,3259,2026-02-08,3.54,3.59,4.0,4.0,3.97,Yes
S03713,Karim,22,M,4,2022,6th of October/Sheikh Zayed,No,No,Engineering,pop,9.0,31.1,107,103,2,6,8086,2025-11-16,3.43,3.52,3.7,3.76,3.67,Yes
S03714,Rawan,23,F,4,2022,Maadi/Zamalek,Yes,No,Psychology,edm,10.1,12.8,532,97,0,5,12463,2026-04-09,1.82,1.85,1.78,2.09,2.02,Yes
S03715,Habiba,21,F,3,2023,6th of October/Sheikh Zayed,No,No,Computer Science,pop,4.7,13.2,232,457,2,7,4257,2026-01-18,,2.2,1.93,2.25,2.2,Yes
S03716,Jana,22,F,3,2023,New Cairo,No,No,Engineering,hiphop,7.1,30.5,106,70,7,9,18245,2025-12-15,,3.71,3.3,3.62,3.5,Yes
S03717,Mariam,20,F,1,2025,New Cairo,No,No,Engineering,edm,5.7,29.7,23,142,2,5,4457,2026-02-05,,,,2.38,2.64,Yes
S03718,Mohamed,20,M,2,2024,Maadi/Zamalek,Yes,No,biology,pop,6.1,18.5,107,307,2,5,4346,2026-03-07,,,2.9,2.64,2.5,Yes
S03719,Amr,20,M,1,2025,6th of October/Sheikh Zayed,Yes,No,Engineering,classical,6.9,21.7,147,147,4,4,19840,2025-10-26,,,,3.1,3.18,Yes
S03720,Habiba,22,F,4,2022,6th of October/Sheikh Zayed,Yes,Yes,Business,hiphop,4.5,19.4,60,39,2,7,6014,2025-09-14,3.08,3.12,2.69,2.91,3.11,Yes
S03721,Mariam,21,F,2,2024,New Cairo,No,No,Computer Science,hiphop,8.6,35.5,93,199,3,6,2500,2026-03-11,,,4.0,3.76,3.91,Yes
S03722,Yahya,21,M,3,2023,New Cairo,No,No,Psychology,hiphop,7.2,13.5,34,240,1,6,4373,2025-11-11,,2.85,2.81,3.17,2.78,Yes
S03723,Farida,20,F,2,2024,6th of October/Sheikh Zayed,No,Yes,Engineering,hiphop,7.1,23.7,149,49,2,7,2500,2026-05-01,,,2.85,2.66,2.54,Yes
S03724,Farida,21,F,4,2022,Heliopolis,No,No,Psychology,pop,8.2,25.8,68,100,1,6,6795,2026-03-08,3.86,3.56,3.57,3.79,3.5,Yes
S03725,Salma,22,F,4,2022,Maadi/Zamalek,Yes,No,Computer Science,edm,8.6,16.8,180,123,4,4,6735,2026-01-24,3.35,3.24,2.99,2.69,2.99,Yes
S03726,Yassin,20,M,2,2024,Heliopolis,Yes,No,Computer Science,edm,8.6,23.6,159,434,7,6,4038,2025-11-25,,,1.6,1.6,1.54,No
S03727,Khaled,23,M,4,2022,Maadi/Zamalek,Yes,No,Engineering,pop,7.0,22.8,72,218,2,7,6255,2025-11-20,3.68,3.22,3.6,3.33,3.37,Yes
S03728,Mohamed,20,M,1,2025,Heliopolis,Yes,Yes,Mathematics,hiphop,6.7,28.4,147,254,5,5,6897,2026-02-25,,,,3.89,3.89,Yes
S03729,Zeina,19,F,2,2024,New Cairo,No,Yes,Computer Science,pop,7.4,28.5,27,39,4,6,2500,2026-01-22,,,3.78,4.0,4.0,Yes
S03730,Rawan,19,F,1,2025,Maadi/Zamalek,Yes,No,Engineering,rock,8.3,30.2,155,118,6,7,3677,2025-12-03,,,,3.85,3.84,Yes
S03731,Mark,19,M,1,2025,Maadi/Zamalek,Yes,No,Computer Science,edm,8.0,35.5,378,122,3,6,8473,2026-04-12,,,,3.65,4.0,Yes
S03732,Nour,18,F,1,2025,New Cairo,Yes,No,Engineering,rock,6.0,35.3,460,76,2,7,2500,2025-12-10,,,,4.0,4.0,Yes
S03733,Yasmin,20,F,1,2025,Maadi/Zamalek,Yes,Yes,Engineering,pop,8.1,23.1,92,111,4,3,13191,2026-03-09,,,,3.06,3.23,Yes
S03734,Karim,23,M,4,2022,Maadi/Zamalek,No,Yes,Biology,pop,6.5,25.7,158,105,2,8,3635,2026-05-11,3.15,3.31,3.28,3.84,3.6,Yes
S03735,Nour,19,F,2,2024,Heliopolis,No,No,Psychology,pop,5.4,30.9,148,157,0,7,4810,2026-01-03,,,3.71,3.33,3.48,Yes
S03736,Yousef,19,M,1,2025,New Cairo,No,No,Mathematics,edm,6.7,34.8,116,453,3,6,3482,2025-11-02,,,,3.7,3.81,Yes
S03737,Youssef,19,M,1,2025,Other Greater Cairo,Yes,No,Psychology,pop,8.3,27.4,37,346,1,7,2752,2025-10-15,,,,3.14,3.05,Yes
S03738,Sarah,18,F,1,2025,Heliopolis,No,No,Biology,rock,5.7,33.0,72,203,0,9,3176,2026-01-05,,,,3.79,3.68,Yes
S03739,Claris,18,F,1,2025,6th of October/Sheikh Zayed,Yes,No,Psychology,classical,6.5,21.0,107,137,1,8,3214,2026-01-05,,,,3.41,3.19,Yes
S03740,Mariam,20,F,1,2025,New Cairo,Yes,No,Computer Science,hiphop,5.4,30.5,41,327,4,8,2500,2025-11-10,,,,2.89,3.0,Yes
S03741,Sarah,20,F,2,2024,6th of October/Sheikh Zayed,Yes,No,Biology,edm,6.5,31.5,75,190,1,4,3694,2025-11-14,,,3.51,4.0,3.85,Yes
S03742,Andre,21,M,3,2023,New Cairo,No,Yes,Computer Science,classical,7.8,18.9,66,463,2,7,2500,2026-05-03,,2.99,2.9,2.6,2.64,Yes
S03743,Sohila,22,F,3,2023,New Cairo,No,No,Engineering,hiphop,7.3,29.1,27,123,6,5,7345,2025-09-26,,3.01,3.58,3.76,3.52,Yes
S03744,Aya,21,F,2,2024,Heliopolis,No,Yes,Biology,hiphop,7.3,26.4,46,309,0,6,5030,2026-02-07,,,1.42,1.53,1.48,No
S03745,Zeina,19,F,2,2024,New Cairo,No,Yes,Business,pop,9.2,25.2,89,216,2,4,4248,2025-10-27,,,3.39,3.53,3.42,Yes
S03746,Youssef,23,M,4,2022,Other Greater Cairo,No,No,Computer Science,pop,6.7,29.9,71,35,4,9,2963,2025-12-15,4.0,3.88,3.77,3.51,3.73,Yes
S03747,Hussein,19,M,1,2025,6th of October/Sheikh Zayed,Yes,Yes,Business,hiphop,6.8,18.0,103,213,2,5,5095,2026-01-19,,,,2.97,2.83,Yes
S03748,Maryam,20,F,1,2025,New Cairo,No,Yes,Computer Science,edm,8.3,15.9,142,126,5,7,4220,2026-01-06,,,,3.04,3.09,Yes
S03749,Mira,20,F,1,2025,Maadi/Zamalek,Yes,No,Psychology,pop,9.5,23.7,35,266,2,6,8766,2026-04-08,,,,2.61,2.57,Yes
S03750,Rawan,19,F,1,2025,6th of October/Sheikh Zayed,Yes,Yes,Engineering,pop,6.7,29.7,131,142,3,6,2809,2026-03-30,,,,4.0,3.77,Yes
S03751,Ganna,21,F,2,2024,Maadi/Zamalek,Yes,No,Business,hiphop,7.4,15.0,124,208,2,6,2500,2026-03-06,,,2.6,2.32,2.42,Yes
S03752,Abdelrahman,19,M,1,2025,Maadi/Zamalek,No,No,Biology,classical,7.8,19.2,175,127,3,5,6585,2026-02-23,,,,2.82,2.66,Yes
S03753,Abdulrahman,20,M,2,2024,Other Greater Cairo,Yes,No,Business,pop,,21.6,126,85,0,8,4735,2025-12-14,,,3.46,3.51,3.41,Yes
S03754,Ahmed,19,M,1,2025,6th of October/Sheikh Zayed,Yes,Yes,Business,hiphop,5.7,30.7,41,343,0,6,18489,2026-01-28,,,,3.76,3.7,Yes
S03755,Maryam,20,F,3,2023,Heliopolis,Yes,No,Business,hiphop,7.9,29.2,39,131,3,6,7182,2026-01-25,,3.25,3.44,3.66,3.66,Yes
S03756,Jana,21,F,2,2024,Maadi/Zamalek,Yes,No,Computer Science,rock,5.8,26.2,113,75,2,7,4042,2025-12-28,,,3.83,3.75,3.71,Yes
S03757,Hussein,19,M,1,2025,Other Greater Cairo,Yes,No,Business,edm,5.3,11.0,215,109,3,9,3285,2026-05-05,,,,2.39,2.21,Yes
S03758,Sarah,19,F,1,2025,Other Greater Cairo,Yes,No,Biology,hiphop,5.3,20.5,86,69,1,5,8144,2026-03-20,,,,3.3,3.11,Yes
S03759,Alia,19,F,2,2024,New Cairo,No,No,Psychology,jazz,9.5,26.4,105,457,1,7,4085,2025-11-20,,,2.88,2.31,2.6,Yes
S03760,Karma,20,F,2,2024,Other Greater Cairo,Yes,No,Business,rock,7.5,17.0,127,151,4,7,3489,2025-10-24,,,2.91,2.8,2.79,Yes
S03761,Nourhan,19,F,2,2024,New Cairo,No,Yes,Computer Science,pop,6.0,31.4,237,150,2,5,6507,2026-03-01,,,4.0,3.78,4.0,Yes
S03762,Yahya,18,M,1,2025,Other Greater Cairo,Yes,Yes,Business,hiphop,5.3,28.3,64,39,3,6,6682,2026-02-06,,,,3.35,3.47,Yes
S03763,Ahmed,21,M,3,2023,New Cairo,No,Yes,Computer Science,rock,6.4,120.9,27,143,2,6,2500,2026-03-12,,3.5,3.6,3.35,3.49,Yes
S03764,Nour,20,F,1,2025,Other Greater Cairo,Yes,No,Business,pop,6.9,21.5,131,304,2,6,5337,2025-11-17,,,,2.74,2.67,Yes
S03765,Sohila,19,F,1,2025,6th of October/Sheikh Zayed,Yes,Yes,Mathematics,hiphop,7.4,24.2,127,121,3,5,5660,2025-09-03,,,,2.08,2.19,Yes
S03766,Yasmin,20,F,3,2023,New Cairo,No,No,Computer Science,rock,8.6,31.8,52,52,6,6,6394,2026-01-18,,3.62,4.0,3.8,3.86,Yes
S03767,Sara,21,F,3,2023,New Cairo,No,No,Biology,pop,6.8,28.6,46,211,4,5,6007,2026-02-25,,3.35,3.24,3.37,3.4,Yes
S03768,Aya,18,F,1,2025,Other Greater Cairo,Yes,No,Psychology,edm,7.4,18.3,246,44,1,4,4599,2025-11-01,,,,3.33,2.97,Yes
S03769,Salma,21,F,2,2024,6th of October/Sheikh Zayed,No,No,Engineering,jazz,5.2,39.1,440,8,7,5,10195,2026-02-02,,,3.83,4.0,4.0,Yes
S03770,Habiba,21,F,3,2023,New Cairo,No,No,Engineering,pop,6.1,25.5,149,98,4,5,4480,2026-02-10,,3.41,3.31,3.72,3.5,Yes
S03771,Farida,21,F,2,2024,Heliopolis,Yes,No,Business,rock,7.0,36.1,148,188,2,6,9802,2026-01-23,,,4.0,4.0,3.89,Yes
S03772,Tasneem,22,F,4,2022,New Cairo,Yes,No,Business,edm,,21.7,112,36,2,5,2743,2025-11-24,2.9,2.83,2.83,2.88,3.01,Yes
S03773,Mariam,20,F,3,2023,Other Greater Cairo,Yes,No,Engineering,pop,7.0,32.0,120,136,2,6,13281,2026-01-26,,3.51,3.93,4.0,4.0,Yes
S03774,Yahya,22,M,4,2022,New Cairo,No,Yes,Psychology,pop,7.9,20.0,54,93,2,4,4214,2025-11-11,3.19,3.24,3.1,2.66,2.92,Yes
S03775,Sarah,21,F,2,2024,New Cairo,Yes,No,Computer Science,rock,6.9,32.1,151,95,6,8,10587,2025-12-27,,,3.7,3.68,3.82,Yes
S03776,Ahmed,20,M,1,2025,New Cairo,No,No,Engineering,edm,7.2,23.7,6,134,3,4,7159,2025-09-16,,,,3.28,3.08,Yes
S03777,Mohamed,21,M,2,2024,Heliopolis,Yes,No,Business,pop,8.8,16.6,262,238,1,5,2592,2026-03-27,,,2.89,2.78,2.75,Yes
S03778,Adam,20,M,2,2024,New Cairo,No,No,Engineering,pop,8.9,13.9,202,299,4,5,3535,2026-03-04,,,2.35,2.44,2.33,Yes
S03779,Zayneb,19,F,1,2025,Other Greater Cairo,Yes,Yes,Business,rock,8.3,13.0,303,141,1,4,11538,2026-04-11,,,,2.63,2.88,Yes
S03780,Tasnim,23,F,4,2022,Other Greater Cairo,Yes,No,Business,edm,5.9,15.5,119,600,1,9,6642,2025-12-04,1.94,2.36,2.64,2.51,2.58,Yes
S03781,Mishkat,21,F,2,2024,6th of October/Sheikh Zayed,Yes,No,Business,pop,4.5,35.0,28,86,1,5,7514,2025-09-24,,,4.0,3.9,3.93,Yes
S03782,Zeina,19,F,1,2025,New Cairo,No,No,Engineering,pop,8.1,25.0,78,167,8,7,7900,2025-12-29,,,,3.29,2.96,Yes
S03783,Hana,21,F,2,2024,6th of October/Sheikh Zayed,Yes,No,Computer Science,rock,6.0,28.8,15,22,4,4,3304,2025-09-17,,,3.68,3.39,3.45,Yes
S03784,Tasneem,21,F,3,2023,Heliopolis,Yes,No,Psychology,classical,9.3,28.0,105,239,0,5,5962,2025-11-02,,3.01,2.81,2.86,2.93,Yes
S03785,Yasmin,22,F,3,2023,Other Greater Cairo,Yes,No,Psychology,hiphop,8.0,25.3,48,152,0,5,11328,2026-03-24,,3.23,3.03,3.12,3.35,Yes
S03786,Sara,20,F,2,2024,6th of October/Sheikh Zayed,Yes,No,Computer Science,pop,5.2,24.8,169,403,6,8,5881,2025-12-27,,,2.86,2.77,2.77,Yes
S03787,Lara,19,F,1,2025,Maadi/Zamalek,Yes,No,Computer Science,hiphop,4.5,27.7,98,93,2,5,5651,2026-02-25,,,,3.77,3.8,Yes
S03788,Mostafa,18,M,1,2025,New Cairo,Yes,No,Computer Science,pop,8.4,22.0,233,130,5,6,4168,2025-12-26,,,,2.79,3.14,Yes
S03789,Lisa,22,F,4,2022,6th of October/Sheikh Zayed,Yes,No,Engineering,hiphop,9.0,17.2,79,427,3,5,4546,2026-03-07,2.96,2.71,2.65,2.25,2.4,Yes
S03790,Farida,20,F,2,2024,Maadi/Zamalek,Yes,No,Psychology,jazz,5.7,26.6,55,328,0,5,5856,2026-03-29,,,2.69,2.96,2.69,Yes
S03791,Mohamed,21,M,3,2023,Other Greater Cairo,Yes,No,Business,pop,9.0,27.8,49,76,2,3,4180,2025-09-04,,4.0,3.81,3.57,3.74,Yes
S03792,Lisa,20,F,1,2025,New Cairo,Yes,No,Biology,edm,,19.5,119,387,1,8,4989,2026-04-14,,,,2.47,2.22,Yes
S03793,Hussein,20,M,2,2024,Heliopolis,No,Yes,Biology,jazz,7.6,20.1,60,203,3,5,5157,2025-09-15,,,2.75,2.96,2.87,Yes
S03794,Omar,20,M,3,2023,New Cairo,Yes,No,Psychology,hiphop,5.7,19.5,118,31,0,8,3475,2025-12-17,,3.0,2.98,2.85,2.98,Yes
S03795,Mariam,20,F,1,2025,New Cairo,No,No,Business,pop,7.2,20.9,169,323,1,5,5924,2025-10-12,,,,2.94,2.82,Yes
S03796,Yasmin,19,F,2,2024,Maadi/Zamalek,No,No,Business,edm,8.1,23.1,384,287,1,4,5759,2025-10-15,,,3.54,3.55,3.53,Yes
S03797,Nour,19,F,1,2025,New Cairo,No,Yes,Computer Science,jazz,4.7,20.6,46,285,2,7,3346,2026-01-29,,,,2.87,2.63,Yes
S03798,Mostafa,19,M,1,2025,New Cairo,No,No,Psychology,edm,9.7,21.0,122,165,1,7,4201,2025-12-08,,,,2.5,2.53,Yes
S03799,Ganna,20,F,1,2025,Maadi/Zamalek,No,No,Computer Science,pop,6.5,30.7,181,455,3,5,4897,2025-11-05,,,,3.4,3.47,Yes
S03800,Salma,21,F,4,2022,6th of October/Sheikh Zayed,Yes,No,Psychology,pop,7.9,12.4,250,163,2,5,2500,2026-02-05,1.81,1.64,2.08,2.42,2.18,Yes
S03801,Ibrahim,22,M,3,2023,New Cairo,Yes,No,Computer Science,hiphop,7.1,19.5,75,202,3,6,3445,2026-02-15,,2.84,3.06,2.82,3.14,Yes
S03802,Mohamed,18,M,1,2025,Maadi/Zamalek,Yes,No,Mathematics,rock,5.2,29.5,127,264,5,8,4431,2026-01-07,,,,3.46,3.47,Yes
S03803,Mahmoud,23,M,4,2022,6th of October/Sheikh Zayed,No,No,Computer Science,rock,6.7,28.1,71,41,1,8,5690,2025-11-28,3.93,4.0,4.0,3.97,4.0,Yes
S03804,Andre,21,M,3,2023,6th of October/Sheikh Zayed,Yes,No,Computer Science,pop,6.1,27.6,9,232,2,6,5241,2026-01-31,,2.53,3.09,3.48,3.42,Yes
S03805,Reem,19,F,1,2025,Heliopolis,Yes,No,Computer Science,classical,8.4,26.7,46,376,3,9,5067,2026-04-28,,,,2.78,2.39,Yes
S03806,Mustafa,22,M,4,2022,New Cairo,No,No,Engineering,jazz,7.5,13.2,231,235,4,5,6338,2025-10-16,3.17,2.88,2.94,2.89,3.06,Yes
S03807,Mariam,20,F,1,2025,Other Greater Cairo,No,No,Psychology,hiphop,,23.0,103,131,2,7,3407,2025-11-24,,,,2.72,2.83,Yes
S03808,Sama,19,F,1,2025,6th of October/Sheikh Zayed,Yes,No,Mathematics,pop,6.1,23.7,225,174,0,6,14219,2026-04-07,,,,3.57,3.54,Yes
S03809,Hana,19,F,2,2024,Maadi/Zamalek,Yes,Yes,Biology,rock,6.4,20.5,154,104,3,6,2560,2026-04-08,,,2.67,2.66,2.83,Yes
S03810,Mira,22,F,3,2023,6th of October/Sheikh Zayed,Yes,No,Business,hiphop,6.1,19.1,248,114,2,5,3845,2025-11-30,,2.45,2.22,1.77,2.06,Yes
S03811,Nour,18,F,1,2025,6th of October/Sheikh Zayed,Yes,No,Engineering,pop,7.1,30.5,100,352,4,8,4863,2025-12-24,,,,3.86,3.6,Yes
S03812,Mina,22,M,3,2023,New Cairo,Yes,No,Engineering,hiphop,7.1,33.3,162,159,1,7,6699,2025-09-01,,4.0,3.94,3.97,4.0,Yes
S03813,Abdallah,19,M,1,2025,Maadi/Zamalek,No,No,Business,hiphop,6.1,30.0,69,200,2,7,3833,2025-11-28,,,,4.0,3.91,Yes
S03814,Mark,20,M,1,2025,6th of October/Sheikh Zayed,Yes,Yes,Mathematics,edm,8.0,33.4,214,55,1,6,3976,2026-01-28,,,,4.0,4.0,Yes
S03815,Ahmed,19,M,2,2024,New Cairo,No,No,Biology,pop,7.5,31.3,125,231,2,6,4700,2026-02-03,,,3.75,3.68,3.56,Yes
S03816,Yossef,22,M,3,2023,Maadi/Zamalek,Yes,No,Computer Science,pop,7.2,37.1,112,320,3,6,2860,2026-01-11,,3.92,3.87,4.0,4.0,Yes
S03817,Mohammed,21,M,2,2024,Heliopolis,Yes,Yes,Biology,edm,5.4,17.3,86,300,1,6,2878,2026-02-23,,,2.55,2.59,2.46,Yes
S03818,Malak,22,F,3,2023,Heliopolis,Yes,No,biology,hiphop,6.5,21.7,187,193,1,5,4626,2025-10-17,,3.11,2.88,3.06,3.07,Yes
S03819,Farida,21,F,2,2024,6th of October/Sheikh Zayed,Yes,No,Biology,edm,,18.9,54,16,1,4,5006,2025-10-04,,,2.95,2.82,2.96,Yes
S03820,Farida,21,F,4,2022,New Cairo,No,No,Computer Science,classical,7.5,19.2,190,571,3,6,5969,2026-03-13,3.08,3.09,2.98,3.06,3.18,Yes
S03821,Ahmed,18,M,1,2025,New Cairo,No,No,Business,rock,8.3,13.1,130,45,1,8,3638,2026-04-23,,,,2.34,2.65,Yes
S03822,Reem,20,F,1,2025,New Cairo,No,No,Biology,pop,5.9,32.3,73,23,1,5,4545,2026-04-06,,,,3.99,3.85,Yes
S03823,Maryam,19,F,2,2024,Heliopolis,Yes,No,Psychology,rock,6.7,30.3,57,275,4,7,3905,2025-12-04,,,2.4,2.36,2.23,Yes
S03824,Marwan,20,M,2,2024,New Cairo,No,No,Mathematics,hiphop,7.3,28.6,299,252,3,6,11838,2026-02-21,,,3.45,3.55,3.49,Yes
S03825,Aya,18,F,1,2025,Maadi/Zamalek,No,No,Engineering,pop,4.8,28.8,155,145,3,8,3100,2026-04-18,,,,3.62,3.74,Yes
S03826,Hanya,21,F,4,2022,Maadi/Zamalek,Yes,No,Business,pop,7.7,11.1,107,158,3,5,2500,2026-02-22,2.89,2.97,2.78,2.21,2.42,Yes
S03827,Malak,18,F,1,2025,Maadi/Zamalek,No,No,Engineering,pop,9.7,32.7,80,153,3,7,2500,2026-04-14,,,,3.52,3.67,Yes
S03828,Zeyad,22,M,4,2022,6th of October/Sheikh Zayed,Yes,No,Business,rock,,31.1,76,89,2,6,12533,2025-11-02,3.94,3.98,4.0,3.69,3.84,Yes
S03829,Zayneb,21,F,3,2023,New Cairo,Yes,No,Engineering,hiphop,7.7,25.0,229,258,5,5,4431,2025-10-12,,3.15,3.44,3.15,3.42,Yes
S03830,Yasmin,21,F,3,2023,6th of October/Sheikh Zayed,Yes,No,Mathematics,classical,,20.5,7,237,3,6,12806,2025-10-12,,2.95,3.12,3.28,3.26,Yes
S03831,Sama,21,F,2,2024,Heliopolis,No,No,Computer Science,classical,7.5,18.1,55,244,2,6,3126,2026-03-25,,,2.74,2.6,2.63,Yes
S03832,Mostafa,19,M,1,2025,Heliopolis,Yes,No,Computer Science,edm,8.2,30.7,394,115,4,5,12445,2025-11-06,,,,3.79,4.0,Yes
S03833,Mohamed,20,M,1,2025,Maadi/Zamalek,Yes,Yes,Biology,rock,5.4,29.5,255,164,0,9,2615,2025-12-05,,,,3.69,3.77,Yes
S03834,Yassin,20,M,1,2025,Maadi/Zamalek,Yes,No,Computer Science,hiphop,7.0,29.1,264,79,6,5,6210,2025-10-28,,,,3.96,4.0,Yes
S03835,Malak,23,F,4,2022,New Cairo,Yes,No,Computer Science,hiphop,9.2,28.6,234,113,2,5,13217,2025-10-19,2.64,2.99,2.75,2.71,2.61,Yes
S03836,Ahmed,21,M,2,2024,New Cairo,No,No,Engineering,pop,8.8,25.9,20,134,2,4,2736,2025-09-04,,,3.23,2.79,3.23,Yes
S03837,Yousef,21,M,3,2023,Heliopolis,Yes,No,Engineering,pop,7.7,33.4,86,247,2,8,2559,2026-05-10,,3.83,3.81,3.87,3.7,Yes
S03838,Sarah,18,F,1,2025,Maadi/Zamalek,No,Yes,Biology,classical,5.5,25.5,148,469,3,7,6095,2026-01-18,,,,2.52,2.42,Yes
S03839,Christine,21,F,3,2023,6th of October/Sheikh Zayed,No,No,Computer Science,classical,8.3,34.2,83,250,4,6,7930,2026-05-03,,3.97,4.0,3.71,3.94,Yes
S03840,Marina,20,F,1,2025,New Cairo,Yes,No,Business,rock,6.8,24.8,104,98,3,4,2500,2026-02-13,,,,3.59,3.51,Yes
S03841,Ali,20,M,2,2024,New Cairo,No,Yes,Psychology,classical,7.0,27.1,31,240,1,7,5837,2026-04-24,,,3.31,3.77,3.61,Yes
S03842,Malak,22,F,3,2023,New Cairo,Yes,No,Psychology,classical,6.8,17.4,35,307,3,3,9351,2025-10-07,,2.33,2.33,2.39,2.42,Yes
S03843,Habiba,19,F,1,2025,6th of October/Sheikh Zayed,No,No,Business,edm,8.4,22.8,113,113,1,7,5308,2026-04-18,,,,3.73,3.67,Yes
S03844,Maryam,20,F,1,2025,Maadi/Zamalek,Yes,No,Biology,classical,7.5,33.0,196,76,0,5,2500,2025-11-22,,,,4.0,3.81,Yes
S03845,Mariam,18,F,1,2025,Heliopolis,Yes,No,Engineering,pop,8.2,25.6,42,226,7,3,2500,2026-03-03,,,,3.57,3.45,Yes
S03846,Mariam,21,F,4,2022,6th of October/Sheikh Zayed,Yes,No,Biology,edm,,11.6,75,87,2,6,2500,2026-03-31,2.69,2.49,2.08,1.91,1.97,No
S03847,Salma,20,F,3,2023,6th of October/Sheikh Zayed,No,No,business,hiphop,7.6,13.9,18,54,1,7,2789,2026-05-01,,3.08,3.15,3.48,3.13,Yes
S03848,Marwan,23,M,4,2022,New Cairo,No,No,Computer Science,rock,6.3,43.2,67,140,4,6,4627,2026-02-26,3.62,4.0,4.0,4.0,4.0,Yes
S03849,Karma,19,F,1,2025,New Cairo,No,No,Business,classical,7.9,19.9,114,218,0,6,4986,2026-04-15,,,,3.22,3.05,Yes
S03850,Marina,23,F,4,2022,6th of October/Sheikh Zayed,Yes,No,Computer Science,edm,7.7,24.7,293,329,6,6,3775,2025-10-26,3.63,3.32,3.31,3.42,3.39,Yes
S03851,Daniel,19,M,2,2024,6th of October/Sheikh Zayed,Yes,No,Business,pop,6.8,30.7,104,294,3,5,2500,2025-10-13,,,3.8,3.94,4.0,Yes
S03852,Andre,20,M,1,2025,New Cairo,No,Yes,Business,hiphop,6.5,28.9,173,142,0,7,4255,2025-11-26,,,,4.0,3.85,Yes
S03853,Ahmed,23,M,4,2022,Maadi/Zamalek,No,Yes,Computer Science,rock,7.0,32.1,193,140,0,5,2501,2025-11-08,3.89,3.89,3.94,3.44,4.0,Yes
S03854,Hossam,21,M,2,2024,New Cairo,No,No,Engineering,jazz,,36.1,202,189,1,5,3669,2025-10-09,,,3.88,3.9,3.96,Yes
S03855,Mohamed,19,M,2,2024,Maadi/Zamalek,Yes,Yes,Psychology,rock,8.5,21.8,97,91,1,6,3374,2026-01-15,,,3.31,3.22,3.23,Yes
S03856,Tarek,20,M,2,2024,Heliopolis,No,No,Engineering,pop,6.3,24.4,366,291,3,4,2500,2026-02-15,,,3.26,3.43,3.3,Yes
S03857,Ali,23,M,4,2022,New Cairo,Yes,No,Engineering,jazz,8.0,25.9,35,93,4,6,3859,2026-01-06,3.07,3.4,3.09,3.33,3.56,Yes
S03858,Ola,20,F,3,2023,Heliopolis,No,No,Engineering,pop,6.9,27.5,95,179,0,6,3940,2026-03-04,,4.0,4.0,3.77,4.0,Yes
S03859,Omar,20,M,3,2023,6th of October/Sheikh Zayed,Yes,No,Biology,hiphop,7.6,29.0,121,232,2,4,11945,2026-02-27,,3.03,2.97,3.09,3.02,Yes
S03860,Mustafa,19,M,1,2025,6th of October/Sheikh Zayed,No,No,Biology,rock,8.9,20.0,73,213,1,7,3893,2025-11-15,,,,1.91,2.14,Yes
S03861,Ibrahim,20,M,2,2024,New Cairo,No,No,Engineering,pop,6.2,100.9,71,185,2,8,2500,2025-11-17,,,3.32,3.45,3.22,Yes
S03862,Ali,21,M,2,2024,6th of October/Sheikh Zayed,Yes,Yes,Engineering,hiphop,7.6,27.5,46,352,3,3,9477,2025-09-04,,,3.3,3.33,3.38,Yes
S03863,Malak,22,F,3,2023,Maadi/Zamalek,Yes,Yes,Psychology,hiphop,7.5,19.1,256,323,2,5,2500,2026-02-27,,2.54,2.86,2.29,2.58,Yes
S03864,Hussein,20,M,2,2024,Heliopolis,No,No,Computer Science,hiphop,8.0,23.7,334,57,4,6,4489,2025-11-28,,,2.95,3.39,3.17,Yes
S03865,Abdallah,19,M,2,2024,New Cairo,No,No,Computer Science,rock,7.7,28.8,306,218,2,5,4596,2026-03-09,,,3.79,4.0,4.0,Yes
